Epoch,Train Loss,Valid Loss,Train Acc,Valid Acc
1,1.362655140104748,1.3108909964561462,0.3021853805576488,0.37542662116040953
2,1.238996880395072,1.2059654474258423,0.4148455162019593,0.4812286689419795
3,1.1439224651881628,1.146607768535614,0.48492840994724945,0.5187713310580204
4,1.0999266647157215,1.0707518100738525,0.5116804822908817,0.5511945392491467
5,1.0510618970507668,1.036649227142334,0.5414468726450641,0.5631399317406144
6,1.0196541803223746,0.9688407063484192,0.5531273549359458,0.6109215017064846
7,0.9688247669310797,0.9404644846916199,0.5817633760361718,0.6228668941979523
8,0.9218571100916181,0.9068280935287476,0.6149208741522231,0.6348122866894198
9,0.8854120487258548,0.9181549787521363,0.6337603617181613,0.6331058020477816
10,0.846771294162387,0.8766335606575012,0.6578749058025621,0.6604095563139932
11,0.7909429470698038,0.9211367726325989,0.6748304446119066,0.6501706484641638
12,0.7916755364054725,0.8301407694816589,0.6823662396382818,0.6672354948805461
13,0.7465395757130214,0.8350824177265167,0.7038432554634514,0.7081911262798635
14,0.6865859003294081,0.7898074150085449,0.7256970610399397,0.71160409556314
15,0.6567821630409786,0.8064046263694763,0.7452901281085155,0.7218430034129693
16,0.6279216380346389,0.8074658215045929,0.7633760361718162,0.7047781569965871
17,0.5701880823998224,0.7585758745670319,0.7780708364732479,0.7167235494880546
18,0.5478209030060541,0.7290493011474609,0.7825923134890731,0.726962457337884
19,0.5260407413755145,0.6908738136291503,0.8055764883195177,0.735494880546075
20,0.4930357507296971,0.7008665919303894,0.8112283345892992,0.742320819112628
21,0.4716404648054214,0.6731608748435974,0.8183873398643556,0.7901023890784983
22,0.46843371646744864,0.6584731698036194,0.8176337603617182,0.7491467576791809
23,0.4339221261796497,0.6845150530338288,0.8368500376789751,0.7627986348122867
24,0.42939426217760357,0.7505299270153045,0.8383571966842502,0.71160409556314
25,0.40046108620507376,0.709550428390503,0.8515448379804069,0.7832764505119454
26,0.37178834847041536,0.6851279497146606,0.8587038432554635,0.773037542662116
27,0.3698925290788923,0.6973638355731964,0.8560663149962321,0.7610921501706485
28,0.3355034944557008,0.7156158924102783,0.8749058025621703,0.773037542662116
29,0.33524876052425023,0.6622964382171631,0.8782969103240392,0.773037542662116
30,0.2970572922910963,0.7389742374420166,0.8820648078372268,0.7849829351535836
31,0.298318713193848,0.7134340763092041,0.886586284853052,0.7764505119453925
32,0.26906785652751014,0.6886436641216278,0.8990203466465713,0.7798634812286689
33,0.29663956945850734,0.7232384443283081,0.8850791258477769,0.7679180887372014
34,0.3101865386679059,0.6488807678222657,0.8869630746043707,0.7832764505119454
35,0.26203136429900215,0.6535315215587616,0.89939713639789,0.78839590443686
36,0.2478773920308976,0.6434073388576508,0.9110776186887717,0.7849829351535836
37,0.22637171972365605,0.6785084247589112,0.920120572720422,0.7918088737201365
38,0.21737602849801382,0.6653543591499329,0.9242652599849284,0.7986348122866894
39,0.19428513447443643,0.7293120384216308,0.9284099472494348,0.7969283276450512
40,0.19398356938645953,0.7212189853191375,0.9302938960060286,0.8037542662116041
41,0.1919480072600501,0.7328250646591187,0.9238884702336096,0.8139931740614335
42,0.20860429001705988,0.7595986247062683,0.9235116804822909,0.7969283276450512
43,0.17849733857881456,0.7089907884597778,0.9351921627731725,0.7952218430034129
44,0.1756621054595425,0.7226344168186187,0.9287867370007535,0.7986348122866894
45,0.1519825171147074,0.746224969625473,0.945742275810098,0.8037542662116041
46,0.12881163436742055,0.6753620088100434,0.955162019593067,0.8225255972696246
47,0.15269350863638378,0.7786822140216827,0.9412207987942728,0.8037542662116041
48,0.16902777907394229,0.7045261859893799,0.9419743782969103,0.8071672354948806
49,0.12408439158683732,0.8173417627811432,0.9574227581009797,0.8020477815699659
50,0.13290205651095935,0.6766173124313355,0.9574227581009797,0.8156996587030717
51,0.1231023890986329,0.6968104243278503,0.9562923888470234,0.8174061433447098
52,0.11143529344172705,0.7843067169189453,0.9596834966088922,0.8071672354948806
53,0.1337502407176154,0.826315414905548,0.947249434815373,0.7832764505119454
54,0.12454721012285777,0.8274791836738586,0.9570459683496609,0.8020477815699659
55,0.12502304996762956,0.8333013534545899,0.9540316503391107,0.7918088737201365
56,0.11083878771889777,0.7865090250968934,0.9593067068575735,0.7969283276450512
57,0.09020641658987318,0.7738686919212341,0.9679728711379051,0.8191126279863481
58,0.09832462003188473,0.7524298429489136,0.96646571213263,0.8020477815699659
59,0.0988193993412313,0.7871424198150635,0.9638281838733986,0.8174061433447098
60,0.12409208484348797,0.7216726303100586,0.960060286360211,0.8242320819112628
61,0.10201545609604745,0.8139772236347198,0.9660889223813113,0.8020477815699659
62,0.09613078282702536,0.8111829280853271,0.9657121326299924,0.8156996587030717
63,0.08999047233235269,0.8118806123733521,0.9724943481537303,0.7952218430034129
64,0.09637866293390591,0.9216042160987854,0.9645817633760362,0.8071672354948806
65,0.06989140950498127,0.7936818122863769,0.9773926149208741,0.8122866894197952
66,0.07498268002555483,0.7997533082962036,0.9732479276563677,0.8156996587030717
67,0.08006591846545537,0.84374840259552,0.9683496608892238,0.8054607508532423
68,0.0833459398930981,0.8777513861656189,0.9687264506405425,0.8054607508532423
69,0.0771507587106455,0.8755189538002014,0.972871137905049,0.8139931740614335
70,0.06474673366617589,0.8764941215515136,0.9796533534287868,0.8191126279863481
71,0.08102425436178844,0.8452041387557984,0.9709871891484552,0.8156996587030717
72,0.06379984665129866,0.8680463433265686,0.9785229841748304,0.810580204778157
73,0.06572123173446882,0.7886175870895386,0.9770158251695554,0.8174061433447098
74,0.08319671540742829,0.7856333255767822,0.9713639788997739,0.8361774744027304
75,0.09782109107999575,0.9267988443374634,0.9623210248681235,0.8191126279863481
76,0.06865433754310721,0.915723693370819,0.9736247174076865,0.8088737201365188
77,0.05564798893673079,0.8647186756134033,0.980783722682743,0.8122866894197952
78,0.05238240398466587,0.8709712386131286,0.9815373021853806,0.8020477815699659
79,0.058703075030020306,0.9047113299369812,0.9785229841748304,0.8174061433447098
80,0.07499690087778228,0.8833003044128418,0.9721175584024114,0.7952218430034129
