Epoch,Train Loss,Valid Loss,Train Acc,Valid Acc
1,1.3941744509197416,1.2574863195419312,0.3571966842501884,0.45051194539249145
2,1.1668864148003715,1.199368405342102,0.46382818387339864,0.44880546075085326
3,1.072295225801922,1.043151843547821,0.5120572720422004,0.5648464163822525
4,1.0410734017690022,1.0313010334968566,0.5561416729464959,0.5290102389078498
5,0.9569655600048247,1.0445150494575501,0.5896759608138659,0.5631399317406144
6,0.9042961796124777,1.0007436394691467,0.6201959306706858,0.5870307167235495
7,0.8593814231100536,0.861422324180603,0.6541070082893745,0.643344709897611
8,0.831927552109673,0.8526198387145996,0.6590052750565185,0.6723549488054608
9,0.7831374321665082,1.0144534230232238,0.685380557648832,0.621160409556314
10,0.7178778705142793,0.906567370891571,0.7079879427279578,0.6569965870307167
11,0.6956827555383954,0.7664559960365296,0.7272042200452148,0.7030716723549488
12,0.6437053084373474,0.81817227602005,0.7483044461190655,0.7047781569965871
13,0.6536480074837094,0.7967416703701019,0.7407686510926903,0.7098976109215017
14,0.5976632748331342,0.6579186081886291,0.7667671439336851,0.7542662116040956
15,0.5969241147949582,0.7567830443382263,0.7633760361718162,0.7167235494880546
16,0.5500370420160747,0.7319018602371216,0.7908816880180859,0.7320819112627986
17,0.5183963349887303,0.809249860048294,0.79879427279578,0.7235494880546075
18,0.5175579090913137,0.7057963192462922,0.7950263752825923,0.7457337883959044
19,0.4713851284413111,0.7697460949420929,0.8206480783722683,0.7303754266211604
20,0.4609889544191815,0.626433539390564,0.8161266013564431,0.7764505119453925
21,0.442844447635469,0.6549653947353363,0.8308214016578749,0.7849829351535836
22,0.4424710103443691,0.6403143405914307,0.8300678221552373,0.764505119453925
23,0.4201661305768149,0.9858340263366699,0.8349660889223813,0.7030716723549488
24,0.39236236612002057,0.7593868613243103,0.8485305199698568,0.7508532423208191
25,0.3660336761247544,0.6849097371101379,0.8609645817633761,0.7969283276450512
26,0.3731654683748881,0.871162760257721,0.8602110022607385,0.7303754266211604
27,0.36635652042570566,0.5914851725101471,0.8624717407686511,0.8139931740614335
28,0.3389470023768289,0.7005597829818726,0.8711379050489827,0.7696245733788396
29,0.31414241521131425,0.680630761384964,0.8760361718161266,0.8122866894197952
30,0.30332245997020174,0.6660247087478638,0.8884702336096458,0.7849829351535836
31,0.30343820793288095,0.6497762262821197,0.8798040693293142,0.78839590443686
32,0.30685291900521233,0.7079163491725922,0.8779201205727204,0.7747440273037542
33,0.2821587288663501,0.6548601448535919,0.8960060286360211,0.7935153583617748
34,0.29201737471989225,0.6800127387046814,0.8888470233609645,0.8071672354948806
35,0.2986694070554915,0.6451644957065582,0.8850791258477769,0.8003412969283277
36,0.23418310781319937,0.6550935924053192,0.9091936699321779,0.8191126279863481
37,0.2499892193646658,0.6973450779914856,0.9046721929163527,0.7832764505119454
38,0.28208524201597485,0.636349219083786,0.8941220798794273,0.8174061433447098
39,0.22946402785323916,0.6079188704490661,0.9163526752072344,0.810580204778157
40,0.20886482227416264,0.6383515357971191,0.9235116804822909,0.8122866894197952
41,0.25157923251390457,0.5978697836399078,0.9042954031650339,0.8003412969283277
42,0.2155562923068092,0.7003673493862153,0.9182366239638282,0.7798634812286689
43,0.2090976656902404,0.7177158713340759,0.9208741522230596,0.8430034129692833
44,0.20264043375140145,0.5642812967300415,0.926525998492841,0.841296928327645
45,0.1692091068696408,0.714030408859253,0.9363225320271289,0.8020477815699659
46,0.17859646465097154,0.738485860824585,0.9325546345139413,0.7935153583617748
47,0.16986689361787977,0.7313901543617248,0.9348153730218538,0.8156996587030717
48,0.17059714329384623,0.7966335535049438,0.9325546345139413,0.8020477815699659
49,0.21610633496727263,0.727504426240921,0.9208741522230596,0.8139931740614335
50,0.14372471187795913,0.6065636515617371,0.9464958553127355,0.8378839590443686
51,0.12880345114639827,1.155824327468872,0.9544084400904296,0.7610921501706485
52,0.1591902751298178,0.7317383348941803,0.9400904295403165,0.8088737201365188
53,0.19577326341753915,0.8603989005088806,0.9280331574981161,0.7696245733788396
54,0.17101959387461343,0.592421007156372,0.9400904295403165,0.841296928327645
55,0.1324017003533386,0.6349214017391205,0.9491333835719669,0.8378839590443686
56,0.13284092112666085,0.6698526859283447,0.9495101733232856,0.825938566552901
57,0.1042558392953305,0.7471190869808197,0.9581763376036172,0.8174061433447098
