Epoch,Train Loss,Valid Loss,Train Acc,Valid Acc
1,1.667418122291565,1.3791948437690735,0.31763376036171814,0.40784982935153585
2,1.2743722143627347,1.2078569889068604,0.4212509419743783,0.43856655290102387
3,1.1832181101753598,1.2373995542526246,0.45968349660889224,0.45733788395904434
4,1.1656141905557542,1.1013038396835326,0.47136397889977394,0.5136518771331058
5,1.129683295885722,1.090389573574066,0.4977392614920874,0.5324232081911263
6,1.1031413645971389,1.066383695602417,0.5297663903541824,0.5307167235494881
7,1.0678282465253557,1.0548120260238647,0.5444611906556142,0.5290102389078498
8,1.0337277622449965,1.053195071220398,0.5568952524491334,0.5784982935153583
9,1.0193592877615065,1.055459439754486,0.5614167294649586,0.5750853242320819
10,0.9970954599834624,1.007795476913452,0.5697061039939714,0.6126279863481229
11,0.9997934358460563,0.998823094367981,0.5689525244913338,0.5887372013651877
12,0.9714094911302839,0.9982870817184448,0.5934438583270535,0.6092150170648464
13,0.9354238339832851,1.0473599672317504,0.6081386586284853,0.5819112627986348
14,0.923495196160816,0.967337429523468,0.6186887716654107,0.60580204778157
15,0.9283096620014736,1.0270898699760438,0.6213262999246421,0.590443686006826
16,0.8716566818101066,1.00499769449234,0.6503391107761869,0.6160409556313993
17,0.8456791100047883,0.9538526773452759,0.658251695553881,0.6518771331058021
18,0.8438079896427336,0.9650148630142212,0.6699321778447627,0.6126279863481229
19,0.8374096637680417,0.9545882701873779,0.6627731725697061,0.643344709897611
20,0.8047848996661958,0.9913359522819519,0.6819894498869631,0.5955631399317406
21,0.8115162537211463,0.9937722563743592,0.6684250188394876,0.6126279863481229
22,0.796052410489037,0.9440171480178833,0.6842501883948756,0.6177474402730375
23,0.7851521287645612,0.9315582871437073,0.6793519216277317,0.643344709897611
24,0.7747547881943839,1.012495994567871,0.685380557648832,0.5921501706484642
25,0.7490952554203215,0.9184560298919677,0.6993217784476262,0.6518771331058021
26,0.7092680760792324,1.007178509235382,0.718914845516202,0.60580204778157
27,0.737684428691864,0.8717655897140503,0.7008289374529013,0.6723549488054608
28,0.710449096702394,0.9289378166198731,0.7207987942727958,0.6757679180887372
29,0.7054534582864671,0.877388870716095,0.7275810097965335,0.6569965870307167
30,0.6879902765864417,0.9112349510192871,0.7192916352675207,0.6040955631399317
31,0.6867073831104097,0.892716360092163,0.7249434815373021,0.636518771331058
32,0.6541430666333153,0.887218964099884,0.7452901281085155,0.6450511945392492
33,0.6517372954459417,0.9028027772903442,0.7445365486058779,0.6450511945392492
34,0.6265567370823452,0.9095153570175171,0.7596081386586285,0.6416382252559727
35,0.6051105856895447,0.9042086005210876,0.7645064054257724,0.6569965870307167
36,0.59902062302544,0.9567497074604034,0.76525998492841,0.636518771331058
37,0.6551882028579712,0.9125286698341369,0.7403918613413715,0.5989761092150171
38,0.6001680947485424,0.8804396390914917,0.7705350414468727,0.6501706484641638
39,0.5870158090477898,0.8905770778656006,0.7701582516955539,0.6569965870307167
40,0.5511685255027953,0.9103414416313171,0.7784476262245666,0.6450511945392492
41,0.5501121538025993,0.8852761030197144,0.7878673700075358,0.643344709897611
42,0.5490122919990903,0.9407795906066895,0.7852298417483045,0.6501706484641638
43,0.5278959586506798,0.8953503251075745,0.7946495855312735,0.689419795221843
44,0.5322076891149793,0.922982931137085,0.7829691032403918,0.658703071672355
45,0.5160553327628544,0.9768147826194763,0.7999246420497362,0.6467576791808873
46,0.5002413775239672,0.9054540753364563,0.813112283345893,0.658703071672355
47,0.5056082875955672,0.922072845697403,0.8029389600602863,0.6552901023890785
48,0.48091605731419157,0.8887618005275726,0.8183873398643556,0.6689419795221843
49,0.4675989704472678,0.9202639818191528,0.8176337603617182,0.6672354948805461
50,0.44451746628397987,0.8908456802368164,0.8342125094197438,0.6672354948805461
51,0.48961755491438363,0.9801919102668762,0.8134890730972117,0.6672354948805461
52,0.44560628987493967,0.8963409662246704,0.8296910324039186,0.674061433447099
53,0.4117414000488463,0.9461615920066834,0.8462697814619442,0.6672354948805461
54,0.39946649471918744,0.9402578234672546,0.8436322532027128,0.6672354948805461
55,0.41649292196546284,0.9633895277976989,0.8421250941974379,0.6621160409556314
56,0.4130616102899824,1.0222432255744933,0.8425018839487566,0.6518771331058021
57,0.39190457122666494,0.9330647945404053,0.8507912584777694,0.6450511945392492
58,0.3809637526671092,1.0588274955749513,0.8522984174830445,0.6535836177474402
59,0.39407653893743244,0.9921445488929749,0.8538055764883196,0.6723549488054608
60,0.37802878731773015,0.930083155632019,0.8556895252449134,0.71160409556314
61,0.390183877377283,0.9587074398994446,0.8496608892238131,0.6706484641638225
62,0.355183638277508,0.9694353103637695,0.8669932177844762,0.6706484641638225
63,0.37128427766618277,1.0058120608329773,0.8613413715146948,0.689419795221843
64,0.3508906059321903,1.144277310371399,0.8677467972871138,0.6484641638225256
65,0.3450089515674682,0.9955148935317993,0.8737754333082141,0.6962457337883959
66,0.3405033349990845,0.9769729495048523,0.8726450640542577,0.6774744027303754
67,0.30864884172167095,0.9906507015228272,0.880180859080633,0.6808873720136519
68,0.3493098879144305,1.0517341494560242,0.875282592313489,0.6348122866894198
69,0.3246948570013046,0.9509010672569275,0.886586284853052,0.6928327645051194
70,0.32617701022397905,1.0717489838600158,0.8760361718161266,0.6313993174061433
71,0.321813417332513,0.9679135799407959,0.8756593820648079,0.6706484641638225
72,0.28951085323379155,1.0605381846427917,0.8926149208741522,0.6791808873720137
73,0.2962219239700408,1.0294437646865844,0.8948756593820648,0.658703071672355
74,0.31809082059633165,1.1289271354675292,0.8779201205727204,0.6262798634812287
75,0.2992252622331892,1.0814562916755677,0.8956292388847024,0.6723549488054608
76,0.27773529362110866,1.0937154650688172,0.8975131876412962,0.658703071672355
77,0.2801096056188856,1.1065051913261414,0.8948756593820648,0.658703071672355
78,0.2628876261767887,1.0598642945289611,0.9039186134137152,0.6484641638225256
79,0.2678691177141099,1.1045008540153503,0.9035418236623964,0.6569965870307167
80,0.26444461941719055,1.2254919767379762,0.8990203466465713,0.6655290102389079
